Product Id,Variant Id,Handle,Title,Body (Html),Vendor,Type,Tags,Published,Option Fulfill Value,Custom Option,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant Sku,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,Google Shopping / Mpn,Google Shopping / Age Group,Google Shopping / Gender,Google Shopping / Google Product Category,Seo Title,Seo Description,Google Shopping / Adwords Grouping,Google Shopping / Adwords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost Per Item,Available On Listing Pages,Available On Sitemap Files,Template,Shipping Profile Name,Variant Tag,Facebook Pixel Id,Facebook Access Token,Product Stock Status,Shipping Fee,Base Cost Variant
'1000000665917183','1000020410827094',black-and-turquoise-henna-tattoo-leggings-1,,,,,,,,,,S,,,,,,159,shopbase,100,continue,manual,88.99,106.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmbrgexdambqgaxdmnrvhextomjxgmxtaojygqzdcmjy.png,2,,,,,,,,,,,,,,,,,,,lb,,0,,,,,,,,,0,0
'1000000665917183','1000020410827095',black-and-turquoise-henna-tattoo-leggings-1,,,,,,,,,,M,,,,,,164,shopbase,100,continue,manual,88.99,106.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmbrgexdambqgaxdmnrvhextomjxgmxtaojygqzdcmjx.png,3,,,,,,,,,,,,,,,,,,,lb,,0,,,,,,,,,0,0
'1000000665917183','1000020410827096',black-and-turquoise-henna-tattoo-leggings-1,,,,,,,,,,L,,,,,,167,shopbase,100,continue,manual,88.99,106.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmbrgexdambqgaxdmnrvhextomjxgmxtaojygqzdcmjz.png,4,,,,,,,,,,,,,,,,,,,lb,,0,,,,,,,,,0,0
'1000000665917183','1000020410827097',black-and-turquoise-henna-tattoo-leggings-1,,,,,,,,,,XL,,,,,,198,shopbase,100,continue,manual,88.99,106.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmbrgexdambqgaxdmnrvhextomjxgmxtaojygqzdcmrq.png,5,,,,,,,,,,,,,,,,,,,lb,,0,,,,,,,,,0,0
'1000000665917184','1000020410827103',farm-animal-capris,Farm Animal Capris,"<p>Bring a touch of the countryside to your workout with these Farm Animal Capris. Featuring a charming print of beloved farm animals, these capris are perfect for adding a playful touch to your activewear. Express your unique personality while enjoying total comfort and support.</p>
<h2>Why You'll Love It</h2>
<ul>
 <li>Mid-calf length is ideal for warmer weather workouts and studio sessions.</li>
 <li>Stylish cropped cut shows off your ankles, making them great for Pilates and barre.</li>
 <li>Enjoy a buttery-soft feel against your skin for ultimate comfort during any activity.</li>
 <li>Squat-proof fabric ensures confidence during even the deepest squats.</li>
 <li>Four-way stretch allows for a full range of motion, from yoga poses to high-intensity training.</li>
 <li>Wide, comfortable waistband stays in place without digging or rolling down.</li>
 <li>82% polyester, 18% spandex blend provides the perfect combination of support and flexibility.</li>
 <li>Easy care: machine wash cold, tumble dry low.</li>
</ul>
<h2>From the Blog</h2>
<ul>
<li><a href=""/blogs/news/dog-print-leggings-how-to-wear-animal-themed-clothes"" style=""color: #00d1b5; text-decoration: underline;"">Dog Print Leggings - How to Wear Animal-Themed Clothes</a></li>
<li><a href=""/blogs/news/the-best-leggings-for-work"" style=""color: #00d1b5; text-decoration: underline;"">8 Best Leggings For Work</a></li>
</ul>",DAKOfits,Capris,capris,TRUE,,,Size,XS,,,,,,113,shopbase,100,continue,manual,47.99,79.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmbrgexdambqgaxdmnrvhextomjxgqxtaojygqzdcmrv.jpeg,1,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmbrgexdambqgaxdmnrvhextomjxgqxtaojygqzdcmrs.jpeg,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000665917184','1000020410827104',farm-animal-capris,,,,,,,,,,S,,,,,,122,shopbase,100,continue,manual,47.99,79.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmbrgexdambqgaxdmnrvhextomjxgqxtaojygqzdcmrs.jpeg,2,Farm Animal Capris | DAKOfits,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmbrgexdambqgaxdmnrvhextomjxgqxtaojygqzdcmrs.jpeg,lb,,0,,,,,,,,,0,0
'1000000665917184','1000020410827105',farm-animal-capris,,,,,,,,,,M,,,,,,136,shopbase,100,continue,manual,47.99,79.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmbrgexdambqgaxdmnrvhextomjxgqxtaojygqzdcmrt.jpeg,3,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmbrgexdambqgaxdmnrvhextomjxgqxtaojygqzdcmrs.jpeg,lb,,0,,,,,,,,,0,0
'1000000665917184','1000020410827106',farm-animal-capris,,,,,,,,,,L,,,,,,159,shopbase,100,continue,manual,47.99,79.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmbrgexdambqgaxdmnrvhextomjxgqxtaojygqzdcmru.jpeg,4,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmbrgexdambqgaxdmnrvhextomjxgqxtaojygqzdcmrs.jpeg,lb,,0,,,,,,,,,0,0
'1000000665917184','1000020410827107',farm-animal-capris,,,,,,,,,,XL,,,,,,181,shopbase,100,continue,manual,47.99,79.99,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmbrgexdambqgaxdmnrvhextomjxgqxtaojygqzdcmrs.jpeg,lb,,0,,,,,,,,,0,0
'1000000665917185','1000020410827098',turquoise-and-purple-mandala-leggings,Turquoise and Purple Mandala Leggings,"<p>Dive into a world of vibrant energy with these Turquoise and Purple Mandala Leggings. The intricate mandala design in cool turquoise and rich purple creates a mesmerizing visual effect. Perfect for the woman who embraces bold prints and radiates positivity, these leggings are sure to turn heads whether you're hitting the gym or running errands.</p>
<h2>Why You'll Love It</h2>
<ul>
  <li>Experience all-day comfort with our buttery-soft fabric that feels like a second skin.</li>
  <li>Enjoy complete confidence during any workout thanks to the squat-proof material.</li>
  <li>Move freely with the four-way stretch fabric that adapts to your every pose and stride.</li>
  <li>The flattering, wide waistband stays put and provides gentle support without digging in.</li>
  <li>Enjoy full-length coverage that's ideal for yoga, running, or just lounging in style.</li>
  <li>The vibrant print wraps seamlessly around the leg, creating a stunning 360-degree effect.</li>
  <li>These leggings are perfect for everything from intense gym sessions to relaxed coffee dates.</li>
  <li>Crafted from a durable, easy-care blend (exact composition data missing), these leggings are machine washable for your convenience.</li>
</ul>
<h2>You Might Also Like</h2>
<ul>
  <li><a href=""/products/turquoise-and-purple-mandala-capris"" style=""color: #00d1b5; text-decoration: underline;"">Turquoise and Purple Mandala Capris</a></li>
  <li><a href=""/products/purple-mandala-capris"" style=""color: #00d1b5; text-decoration: underline;"">Purple Mandala Capris</a></li>
  <li><a href=""/products/soft-pink-mandala-capris"" style=""color: #00d1b5; text-decoration: underline;"">Soft Pink Mandala Capris</a></li>
</ul>",DAKOfits,Leggings,"2nd skin,active wear,activewear,aqua,blue,blue green,bright,bright blue,bright green,bright purple,colorful,colorful and vibrant,colorful vibrant,crossfit,dance,dancewear,dreamcatcher,fitness,fitness leggings,green,green blue,gym,gym / workout,gymwear,hindu,jade,japanese,leggings,leggings sportswear,mandala,mandala leggings,mysterybox,namaste,ornament,ornamental,ornamental mandala,pp_mandala,purple,sport,sports,sports wear,sportswear,turquoise,turquoise and purple,vibrant,yoga,yoga leggings,yoga wear,yogaleggings,yogawear,zen,zen/yoga",TRUE,,,Size,XS,,,,,,150,shopbase,100,continue,manual,88.99,106.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmbrgexdambqgaxdmnrvhextomjxguxtaojygqzdcmzs.png,1,,,,,,,,,,,,,,,,,,,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000665917185','1000020410827099',turquoise-and-purple-mandala-leggings,,,,,,,,,,S,,,,,,159,shopbase,100,continue,manual,88.99,106.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmbrgexdambqgaxdmnrvhextomjxguxtaojygqzdcmrw.png,2,,,,,,,,,,,,,,,,,,,lb,,0,,,,,,,,,0,0
'1000000665917185','1000020410827100',turquoise-and-purple-mandala-leggings,,,,,,,,,,M,,,,,,164,shopbase,100,continue,manual,88.99,106.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmbrgexdambqgaxdmnrvhextomjxguxtaojygqzdcmry.png,3,,,,,,,,,,,,,,,,,,,lb,,0,,,,,,,,,0,0
'1000000665917185','1000020410827101',turquoise-and-purple-mandala-leggings,,,,,,,,,,L,,,,,,167,shopbase,100,continue,manual,88.99,106.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmbrgexdambqgaxdmnrvhextomjxguxtaojygqzdcmrx.png,4,,,,,,,,,,,,,,,,,,,lb,,0,,,,,,,,,0,0
'1000000665917185','1000020410827102',turquoise-and-purple-mandala-leggings,,,,,,,,,,XL,,,,,,198,shopbase,100,continue,manual,88.99,106.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmbrgexdambqgaxdmnrvhextomjxguxtaojygqzdcmrz.png,5,,,,,,,,,,,,,,,,,,,lb,,0,,,,,,,,,0,0
,,turquoise-and-purple-mandala-leggings,,,,,,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmbrgexdambqgaxdmnrvhextomjxguxtaojygqzdcmzq.jpeg,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,turquoise-and-purple-mandala-leggings,,,,,,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmbrgexdambqgaxdmnrvhextomjxguxtaojygqzdcmzr.jpeg,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1000000665917186','1000020410827108',shock-absorber-plus-size-leggings,Shock Absorber Plus Size Leggings,"<p>Ready to make a statement at the gym or on your next run? These Shock Absorber Plus Size Leggings feature a unique carbon pattern background that appears ripped to reveal pink shock absorbers. You'll turn heads and feel confident in this bold, realistic design. Perfect for the woman who loves a touch of edgy style with her activewear.</p>
<h2>Why You'll Love It</h2>
<ul>
 <li>82% polyester, 18% spandex</li>
 <li>Four-way stretch fabric that stretches and recovers on the cross and lengthwise grains.</li>
 <li>Squat-proof fabric ensures full coverage during any workout.</li>
 <li>High waistband provides a secure and comfortable fit.</li>
 <li>Buttery-soft fabric feels like a second skin for all-day comfort.</li>
 <li>The vibrant print wraps seamlessly around the leg for a flattering look.</li>
 <li>Full-length coverage offers maximum support and style.</li>
 <li>Perfect for yoga, gym sessions, running errands, or just lounging around.</li>
</ul>",DAKOfits,Plus Size Leggings,plus size,TRUE,,,Size,2XL,,,,,,234,shopbase,100,continue,manual,88.99,106.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmbrgexdambqgaxdmnrvhextomjxgxxtaojygqzdcmzz.jpeg,1,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmbrgexdambqgaxdmnrvhextomjxgxxtaojygqzdcmzy.jpeg,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000665917186','1000020410827109',shock-absorber-plus-size-leggings,,,,,,,,,,3XL,,,,,,242,shopbase,100,continue,manual,88.99,106.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmbrgexdambqgaxdmnrvhextomjxgxxtaojygqzdcmzw.jpeg,2,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmbrgexdambqgaxdmnrvhextomjxgxxtaojygqzdcmzy.jpeg,lb,,0,,,,,,,,,0,0
'1000000665917186','1000020410827110',shock-absorber-plus-size-leggings,,,,,,,,,,4XL,,,,,,282,shopbase,100,continue,manual,88.99,106.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmbrgexdambqgaxdmnrvhextomjxgxxtaojygqzdcmzy.jpeg,3,Shock Absorber Plus Size Leggings | DAKOfits,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmbrgexdambqgaxdmnrvhextomjxgxxtaojygqzdcmzy.jpeg,lb,,0,,,,,,,,,0,0
'1000000665917186','1000020410827111',shock-absorber-plus-size-leggings,,,,,,,,,,5XL,,,,,,310,shopbase,100,continue,manual,88.99,106.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmbrgexdambqgaxdmnrvhextomjxgxxtaojygqzdcmzx.jpeg,4,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmbrgexdambqgaxdmnrvhextomjxgxxtaojygqzdcmzy.jpeg,lb,,0,,,,,,,,,0,0
'1000000665917186','1000020410827112',shock-absorber-plus-size-leggings,,,,,,,,,,6XL,,,,,,336,shopbase,100,continue,manual,88.99,106.99,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmbrgexdambqgaxdmnrvhextomjxgxxtaojygqzdcmzy.jpeg,lb,,0,,,,,,,,,0,0
'1000000665917187','1000020410827113',kids-leggings,Tropical Floral White Kid's Leggings,"<p>The DAKOfits Tropical Floral White Kid's Leggings bring a burst of sunshine to any activity. These full-length leggings showcase a vibrant design with lush green leaves and playful pink blossoms set against a clean white backdrop. Perfect for the active child who loves to explore and express their bright personality, these leggings offer all-day comfort and style.</p>
<h2>Why You'll Love It</h2>
<ul>
  <li>Squat-proof fabric ensures complete coverage, whether she's at gymnastics, yoga or playing in the park.</li>
  <li>Buttery-soft feel offers all-day comfort, like a second skin.</li>
  <li>Features a comfortable waistband that stays in place without digging in.</li>
  <li>Designed for yoga, gym workouts, running errands, or simply lounging in style.</li>
  <li>The vibrant print wraps seamlessly around the leg, creating a stunning visual effect.</li>
  <li>Full-length coverage provides warmth and support during any activity.</li>
  <li>Four-way stretch fabric moves with her, providing unrestricted flexibility.</li>
  <li>Easy care: Machine wash cold, tumble dry low for lasting vibrancy.</li>
</ul>
<h2>You Might Also Like</h2>
<ul>
  <li><a href=""/products/japanese-cherry-blossom-meggings"" style=""color: #00d1b5; text-decoration: underline;"">Japanese Cherry Blossom Meggings</a></li>
  <li><a href=""/products/colorful-floral-sports-bra"" style=""color: #00d1b5; text-decoration: underline;"">Colorful Floral Sports bra</a></li>
  <li><a href=""/products/blue-floral-skulls-yoga-pants"" style=""color: #00d1b5; text-decoration: underline;"">Blue Floral Skulls Yoga Pants</a></li>
</ul>

<!--rfx4-related-orphans-->
<p><strong>You may also like:</strong> <a href=""https://DAKOfits.com/products/blue-and-white-infinity-kids-leggings"">Blue and White Infinity Kid's Leggings</a> · <a href=""https://DAKOfits.com/products/japanese-floral-kids-leggings"">Japanese Floral Kid's Leggings</a> · <a href=""https://DAKOfits.com/products/oriental-floral-kids-leggings"">Oriental Floral Kid's Leggings</a></p>
",DAKOfits,Kid's Leggings,"active wear,activewear,bright,bright green,bright pink,children,childrens activewear,colorful,colorful and vibrant,colorful vibrant,dance,dancewear,fit girl,fitness,fitness leggings,floral,flower,flowers,green,gym,kids,kids leggings,pink,sport,sports,sportswear,vibrant,white,yoga,zen,zen yoga",TRUE,,,Size,2T,,,,,,56,shopbase,100,continue,manual,59.99,71.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmbrgexdambqgaxdmnrvhextomjxgCxtaojygqzdcnbq.jpeg,1,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmbrgexdambqgaxdmnrvhextomjxgCxtaojygqzdcmzv.jpeg,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000665917187','1000020410827114',kids-leggings,,,,,,,,,,3T,,,,,,62,shopbase,100,continue,manual,59.99,71.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmbrgexdambqgaxdmnrvhextomjxgCxtaojygqzdcmzt.jpeg,2,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmbrgexdambqgaxdmnrvhextomjxgCxtaojygqzdcmzv.jpeg,lb,,0,,,,,,,,,0,0
'1000000665917187','1000020410827115',kids-leggings,,,,,,,,,,4T,,,,,,66,shopbase,100,continue,manual,59.99,71.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmbrgexdambqgaxdmnrvhextomjxgCxtaojygqzdcmzu.jpeg,3,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmbrgexdambqgaxdmnrvhextomjxgCxtaojygqzdcmzv.jpeg,lb,,0,,,,,,,,,0,0
'1000000665917187','1000020410827116',kids-leggings,,,,,,,,,,5T,,,,,,70,shopbase,100,continue,manual,59.99,71.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmbrgexdambqgaxdmnrvhextomjxgCxtaojygqzdcmzv.jpeg,4,Tropical Floral White Kid's Leggings | DAKOfits,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmbrgexdambqgaxdmnrvhextomjxgCxtaojygqzdcmzv.jpeg,lb,,0,,,,,,,,,0,0
'1000000665917187','1000020410827117',kids-leggings,,,,,,,,,,6,,,,,,76,shopbase,100,continue,manual,59.99,71.99,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmbrgexdambqgaxdmnrvhextomjxgCxtaojygqzdcmzv.jpeg,lb,,0,,,,,,,,,0,0
'1000000665917187','1000020410827118',kids-leggings,,,,,,,,,,6X,,,,,,80,shopbase,100,continue,manual,59.99,71.99,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmbrgexdambqgaxdmnrvhextomjxgCxtaojygqzdcmzv.jpeg,lb,,0,,,,,,,,,0,0
'1000000665917187','1000020410827119',kids-leggings,,,,,,,,,,7,,,,,,86,shopbase,100,continue,manual,59.99,71.99,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmbrgexdambqgaxdmnrvhextomjxgCxtaojygqzdcmzv.jpeg,lb,,0,,,,,,,,,0,0
'1000000665917188','1000020410827120',navy-and-light-blue-mandala-capri-leggings,Navy and Light Blue Mandala Capris,"<p>Find your center in our Navy and Light Blue Mandala Capris. This calming design features intricate mandala patterns in cool blue tones, perfect for the mindful woman who appreciates both style and serenity. These capris are ideal for yoga, Pilates, or simply adding a touch of zen to your everyday look.</p>
<h2>Why You'll Love It</h2>
<ul>
  <li>The mid-calf length keeps you cool during warm weather workouts.</li>
  <li>The cropped cut elegantly accentuates your ankles.</li>
  <li>Perfect for Pilates, barre, and low-impact studio workouts.</li>
  <li>Enjoy a buttery-soft feel that's like a second skin.</li>
  <li>Made with 82% polyester and 18% spandex for ultimate flexibility.</li>
  <li>Our capris are squat-proof and never see-through, even during intense activity.</li>
  <li>Four-way stretch fabric moves with you in every direction.</li>
  <li>Easy care: machine wash cold and tumble dry low.</li>
</ul>
<h2>You Might Also Like</h2>
<ul>
  <li><a href=""/products/navy-and-light-blue-mandala-leggings"" style=""color: #00d1b5; text-decoration: underline;"">Navy and Light Blue Mandala Leggings</a></li>
  <li><a href=""/products/colorful-blue-mandala-sports-bra"" style=""color: #00d1b5; text-decoration: underline;"">Colorful Blue Mandala Sports Bra</a></li>
  <li><a href=""/products/purple-mandala-sports-bra"" style=""color: #00d1b5; text-decoration: underline;"">Purple Mandala Sports bra</a></li>
</ul>
<h2>From the Blog</h2>
<ul>
<li><a href=""/blogs/news/mandala-print-and-how-to-wear-it"" style=""color: #00d1b5; text-decoration: underline;"">Mandala Fashion and How to Wear the Trend</a></li>
<li><a href=""/blogs/news/mandalas-in-the-world-of-fashion"" style=""color: #00d1b5; text-decoration: underline;"">Mandalas in the World of Fashion</a></li>
</ul>

<!--rfx4-related-orphans-->
<p><strong>You may also like:</strong> <a href=""https://DAKOfits.com/products/navy-and-light-blue-mandala-capris"">Navy and White Mandala Capris</a></p>
",DAKOfits,Capris,"capris,mandala,mandala leggings,pp_mandala,zen/yoga",TRUE,,,Size,XS,,,,,,113,shopbase,100,continue,manual,80.99,97.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmbrgexdambqgaxdmnrvhextomjxhaxtaojygqzdcnbw.png,1,,,,,,,,,,,,,,,,,,,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000665917188','1000020410827121',navy-and-light-blue-mandala-capri-leggings,,,,,,,,,,S,,,,,,122,shopbase,100,continue,manual,80.99,97.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmbrgexdambqgaxdmnrvhextomjxhaxtaojygqzdcnbr.png,2,,,,,,,,,,,,,,,,,,,lb,,0,,,,,,,,,0,0
'1000000665917188','1000020410827122',navy-and-light-blue-mandala-capri-leggings,,,,,,,,,,M,,,,,,136,shopbase,100,continue,manual,80.99,97.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmbrgexdambqgaxdmnrvhextomjxhaxtaojygqzdcnbs.png,3,,,,,,,,,,,,,,,,,,,lb,,0,,,,,,,,,0,0
'1000000665917188','1000020410827123',navy-and-light-blue-mandala-capri-leggings,,,,,,,,,,L,,,,,,159,shopbase,100,continue,manual,80.99,97.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmbrgexdambqgaxdmnrvhextomjxhaxtaojygqzdcnbt.png,4,,,,,,,,,,,,,,,,,,,lb,,0,,,,,,,,,0,0
'1000000665917188','1000020410827124',navy-and-light-blue-mandala-capri-leggings,,,,,,,,,,XL,,,,,,181,shopbase,100,continue,manual,80.99,97.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmbrgexdambqgaxdmnrvhextomjxhaxtaojygqzdcnbu.png,5,,,,,,,,,,,,,,,,,,,lb,,0,,,,,,,,,0,0
,,navy-and-light-blue-mandala-capri-leggings,,,,,,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmbrgexdambqgaxdmnrvhextomjxhaxtaojygqzdcnbv.jpeg,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1000000665917189','1000020410827125',pink-sugar-skull-plus-size-leggings,Pink Sugar Skull Plus Size Leggings,"<p>Celebrate life and death with our Pink Sugar Skull Plus Size Leggings. These leggings feature a striking Day of the Dead-inspired design with dark midnight blue and grey hues accented by bright pink shades and floral-softened skulls. Designed for those who embrace a bold, confident style, these leggings ensure you stand out whether you're hitting the gym or running errands.</p>
<h2>Why You'll Love It</h2>
<ul>
 <li>Full-length coverage provides a confident, flattering silhouette.</li>
 <li>Wide, comfortable waistband stays securely in place, preventing slipping during workouts.</li>
 <li>Squat-proof fabric ensures complete coverage and no see-through moments, allowing you to move freely.</li>
 <li>Buttery-soft feel for all-day comfort, like a second skin, perfect for any activity.</li>
 <li>Designed for yoga, gym sessions, running, or simply lounging in style.</li>
 <li>The vibrant print wraps around the leg, creating a unique and eye-catching look from every angle.</li>
 <li>Four-way stretch fabric moves with you, enhancing flexibility and performance.</li>
 <li>Easy care: machine wash cold, tumble dry low.</li>
</ul>
<h2>You Might Also Like</h2>
<ul>
  <li><a href=""/products/lime-green-sugar-skull-plus-size-leggings"" style=""color: #00d1b5; text-decoration: underline;"">Lime Green Sugar Skull Plus Size Leggings</a></li>
  <li><a href=""/products/black-white-sugar-skull-plus-size-leggings"" style=""color: #00d1b5; text-decoration: underline;"">Black &amp; White Sugar Skull Plus Size Leggings</a></li>
  <li><a href=""/products/blue-sugar-skull-plus-size-leggings"" style=""color: #00d1b5; text-decoration: underline;"">Blue Sugar Skull Plus Size Leggings</a></li>
</ul>

<!--rfx3-blog-snippet-->
<p><strong>From the blog:</strong> <a href=""https://DAKOfits.com/blogs/news/fashion-trends-sugar-skull-leggings"">Fashion Trends | Sugar Skull Leggings</a> · <a href=""https://DAKOfits.com/blogs/news/day-of-the-dead-outfits-top-5-sugar-skull-leggings"">Day of the Dead Outfits | Top 5 Sugar Skull Leggings</a></p>


<!--rfx4-related-orphans-->
<p><strong>You may also like:</strong> <a href=""https://DAKOfits.com/products/sassy-yellow-sugar-skull-plus-size-leggings"">Sassy Yellow Sugar Skull Plus Size Leggings</a></p>
",DAKOfits,Plus Size Leggings,"plus size,pp_skulls",TRUE,,,Size,2XL,,,,,,234,shopbase,100,continue,manual,88.99,106.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmbrgexdambqgaxdmnrvhextomjxhextaojygqzdcnjq.jpeg,1,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmbrgexdambqgaxdmnrvhextomjxhextaojygqzdcnbx.jpeg,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000665917189','1000020410827126',pink-sugar-skull-plus-size-leggings,,,,,,,,,,3XL,,,,,,242,shopbase,100,continue,manual,88.99,106.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmbrgexdambqgaxdmnrvhextomjxhextaojygqzdcnby.jpeg,2,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmbrgexdambqgaxdmnrvhextomjxhextaojygqzdcnbx.jpeg,lb,,0,,,,,,,,,0,0
