"Product Id","Handle","Title","Type","Theme","PriceMin","PriceMax","CompareAt","Sizes","Vendor","Published","Stock Status","Tags","PromoteStatus","PromotePhase"
"'1000000666153287'","vibrant-panda-party-sports-bra","Vibrant Panda Party Sports Bra","Sports Bra","Other-Animal","64.99","64.99","77.99","Black/White","DAKOfits","TRUE","","activewear,all-over print,animal print sports bra,animals,black and white sports bra,comfortable sports bra,cute sports bra,fitness apparel,dakofits,gym wear,panda sports bra,party sports bra,running bra,sports bra,sports bra top,unique sports bra,vibrant sports bra,women's activewear,yoga bra","",""
"'1000000666153051'","vibrant-sloth-chill-sports-bra","Vibrant Sloth Chill Sports Bra","Sports Bra","Other-Animal","64.99","64.99","77.99","Black/White","DAKOfits","TRUE","","activewear,all-over print,all-over print sports bra,animal print,animals,chill sports bra,dakofits,dakofits sports bra,patterned sports bra,premium activewear,running bra,sloth print,sloth sports bra,sports bra,vibrant sports bra,women's activewear,women's fitness,workout bra,yoga bra","",""
"'1000000666153350'","vibrant-unicorn-rainbow-party-sports-bra","Vibrant Unicorn Rainbow Party Sports Bra","Sports Bra","Other-Animal","64.99","64.99","77.99","Black/White","DAKOfits","TRUE","","activewear,all-over print,animals,colourful,cute,dakofits,gym bra,neon,party,printed sports bra,rainbow,rainbow sports bra,sports bra,training bra,unicorn,unicorn sports bra,vibrant sports bra,women's activewear,workout bra,yoga bra","",""
"'1000000665913589'","watercolor-colorful-lion-sports-bra","Watercolor Colorful Lion Sports bra","Sports Bra","Other-Animal","64.99","64.99","77.99","Black/White","DAKOfits","TRUE","","activewear,animal,blue,bright,colorful,colorful vibrant,green,lion,pink,purple,sport,sport bra,sport bras,sports,sports bra,vibrant,white,yoga,zen,zen yoga","",""
"'1000000665913572'","watercolor-hummingbird-sports-bra","Watercolor Hummingbird Sports bra","Sports Bra","Other-Animal","64.99","64.99","77.99","Black/White","DAKOfits","TRUE","","activewear,animal,blue,colorful,colorful vibrant,green,hummingbird,hummingbirds,sport,sport bra,sport bras,sports,sports bra,watercolor,white,yoga,zen,zen yoga","",""
"'1000000665913664'","watercolor-koi-fish-sports-bra","Watercolor Koi Fish Sports bra","Sports Bra","Other-Animal","64.99","64.99","77.99","Black/White","DAKOfits","TRUE","","activewear,animal,colorful,colorful vibrant,fish,japanese,koi,koi fish,oriental,pink,red,sport,sport bra,sport bras,sports,sports bra,yoga,zen,zen yoga","",""
"'1000000665913573'","watercolor-lion-sports-bra","Watercolor Lion Sports bra","Sports Bra","Other-Animal","64.99","64.99","77.99","Black/White","DAKOfits","TRUE","","activewear,animal,blue,colorful,colorful vibrant,lion,pink,purple,sport,sport bra,sports,sports bra","",""
"'1000000666337249'","wolf-howl-full-moon-sports-bra","Wolf Howl Full Moon Sports Bra","Sports Bra","Other-Animal","64.99","64.99","77.99","Black/White","DAKOfits","TRUE","","activewear,animal print,charcoal,full moon sports bra,dakofits,gym wear,high impact sports bra,midnight blue,moon activewear,night sports bra,silver,sports bra,training gear,wolf howl,wolf sports bra,women's fitness apparel,yoga bra","",""
"'1000000665912538'","zebra-skin-sports-bra","Zebra Skin Sports bra","Sports Bra","Other-Animal","64.99","64.99","77.99","Black/White","DAKOfits","TRUE","","2nd skin,activewear,animal,animal skin,black,black and white,sport,sport bra,sport bras,sports,sports bra,striped,stripes,white,yoga,zebra,zen,zen yoga","",""
"'1000000665913579'","zentangle-wolf-sports-bra","Zentangle Wolf Sports bra","Sports Bra","Other-Animal","64.99","64.99","77.99","Black/White","DAKOfits","TRUE","","activewear,animal,black,black and white,sport,sport bra,sport bras,sports,sports bra,white,wolf,yoga,zen,zen yoga,zentangle","",""
"'1000000665917912'","anaconda-snake-skin-yoga-capris","Anaconda Snake Skin Yoga Capris","Yoga Capris","Other-Animal","90.99","90.99","109.99","XS/S/M/L/XL","DAKOfits","TRUE","","3/4,7/8,active wear,activewear,black,bright,brown,capri,capri leggings,capris,colorful,colorful and vibrant,colorful vibrant,crossfit,dance,dancewear,dark brown,fitness,fitness leggings,gym,gym / workout,gymwear,high waisted,leggings,leggings sportswear,light brown,snake,snakeskin,sport,sports,sports wear,sportswear,vibrant,white,yoga,yoga capris,yoga leggings,yoga pants,yoga wear,yogapants,yogawear,zen,zen zen yoga,zen/yoga","",""
"'1000000665918028'","blue-metamorphosis-yoga-capris","Blue Metamorphosis Yoga Capris","Yoga Capris","Other-Animal","90.99","90.99","109.99","XS/S/M/L/XL","DAKOfits","TRUE","","3/4,7/8,active wear,activewear,black,blue,blue green,bright,bright blue,bright green,butterflies,butterfly,capri,capri leggings,capris,colorful,colorful and vibrant,colorful vibrant,crossfit,dance,dancewear,fitness,fitness leggings,flowers,green,gym,gym / workout,gymwear,high waisted,leggings,leggings sportswear,meditation,namaste,orange,pastel blue,pink,purple,sport,sports,sports wear,sportswear,vibrant,white,yellow,yoga,yoga capris,yoga leggings,yoga pants,yoga wear,yogapants,yogawear,zen,zen zen yoga,zen/yoga","",""
"'1000000665917905'","golden-ornamental-owl-yoga-capris","Golden Ornamental Owl Yoga Capris","Yoga Capris","Other-Animal","90.99","90.99","109.99","XS/S/M/L/XL","DAKOfits","TRUE","","3/4,7/8,active wear,activewear,black,black and gold,bright,capri,capri leggings,capris,colorful,colorful and vibrant,colorful vibrant,crossfit,dance,dancewear,fake gold,fitness,gold,golden,gym,gym / workout,gymwear,high,high waisted,leggings sportswear,mandala,owl,sport,sports,sports wear,sportswear,vibrant,yoga,yoga capris,yoga leggings,yoga pants,yoga wear,yogaleggings,yogapants,yogawear,zen,zen zen yoga,zen/yoga","",""
"'1000000665917973'","leopard-skin-yoga-capris","Leopard Skin Yoga Capris","Yoga Capris","Other-Animal","90.99","90.99","109.99","XS/S/M/L/XL","DAKOfits","TRUE","","3/4,7/8,active wear,activewear,animal print,animal skin,animal themed,black,bright,brown,capri,capri leggings,capris,colorful,colorful and vibrant,colorful vibrant,crossfit,dance,dancewear,dark brown,fitness,fitness leggings,gym,gym / workout,gymwear,high waisted,leggings,leggings sportswear,leopard,leopard print,light brown,sport,sports,sports wear,sportswear,vibrant,wild animal,yoga,yoga capris,yoga leggings,yoga pants,yoga wear,yogaleggings,yogapants,yogawear,zen,zen yoga,zen zen yoga","",""
"'1000000665918904'","olive-green-leopard-skin-yoga-capris","Olive Green Leopard Skin Yoga Capris","Yoga Capris","Other-Animal","90.99","90.99","109.99","XS/S/M/L/XL","DAKOfits","TRUE","","3/4,7/8,active wear,activewear,animal,black,bright,brown,capri,capri leggings,capris,colorful,colorful and vibrant,colorful vibrant,crossfit,dance,dancewear,fitness,green,gym,gym / workout,gymwear,high waisted,leopard,leopard skin,leopard spots,meditation,namaste,olive green,sport,sports,sports wear,sportswear,spots,vibrant,yoga,yoga wear,yogawear,yogi,yogis,zen,zen yoga,zen zen yoga","",""
"'1000000665917417'","ornamental-peacock-yoga-capris","Ornamental Peacock Yoga Capris","Yoga Capris","Other-Animal","90.99","90.99","109.99","XS/S/M/L/XL","DAKOfits","TRUE","","3/4,7/8,active wear,activewear,baby blue,bird,birds,blue,bright,bright blue,bright purple,capri,capris,colorful,colorful and vibrant,colorful vibrant,crossfit,dance,dancewear,dark purple,deep purple,fitness,fitness leggings,gym,gym / workout,gymwear,leggings,leggings sportswear,light blue,ornament,ornamental,peacock,pink,pink and purple,purple,regal,royal purple,sport,sports,sports wear,sportswear,vibrant,yellow,yoga,yoga capris,yoga leggings,yoga wear,yogawear,zen,zen zen yoga,zen/yoga","",""
"'1000000665917455'","peacock-feathered-yoga-capris","Peacock Feathered Yoga Capris","Yoga Capris","Other-Animal","90.99","90.99","109.99","XS/S/M/L/XL","DAKOfits","TRUE","","3/4,7/8,active wear,activewear,aqua,bird,birds,blue,bright,bright blue,bright green,bright orange,brown,capri,capris,colorful,colorful and vibrant,colorful vibrant,crossfit,dance,dancewear,electric blue,feather,feathers,fitness,green,gym,gym / workout,gymwear,leggings,leggings sportswear,light blue,light brown,orange,peacock,sport,sports,sports wear,sportswear,vibrant,yoga,yoga capris,yoga leggings,yoga pants,yoga wear,yogawear,zen,zen zen yoga,zen/yoga","",""
"'1000000665913691'","anaconda-snake-skin-yoga-pants","Anaconda Snake Skin Yoga Pants","Yoga Pants","Other-Animal","93.99","93.99","112.99","XS/S/M/L/XL","DAKOfits","TRUE","","2nd skin,activewear,anaconda,animal,animal skin,animals,brown,dark brown,light brown,skin,snake,sport,sports,yoga leggings,yoga pants,yogapants","",""
"'1000000665918039'","blue-metamorphosis-yoga-pants","Blue Metamorphosis Yoga Pants","Yoga Pants","Other-Animal","93.99","93.99","112.99","XS/S/M/L/XL","DAKOfits","TRUE","","active wear,activewear,black,blue,blue green,bright,bright blue,bright green,bright orange,bright pink,butterflies,butterfly,colorful,colorful and vibrant,colorful vibrant,crossfit,dance,dancewear,fitness,fitness leggings,green,gym,gym / workout,gymwear,high waisted,hot pink,leggings,leggings sportswear,light blue,meditation,namaste,ocean blue,orange,ornamental,pink,purple,sport,sports,sports wear,sportswear,vibrant,white,yoga,yoga leggings,yoga pants,yoga wear,yogaleggings,yogapants,yogawear,zen,zen zen yoga,zen/yoga","",""
"'1000000665913771'","colorful-elephant-yoga-pants","Colorful Elephant Yoga Pants","Yoga Pants","Other-Animal","93.99","93.99","112.99","XS/S/M/L/XL","DAKOfits","TRUE","","activewear,animal,blue,colorful,colorful vibrant,elephant,green,ornament,ornamental,pink,purple,sport,sports,vibrant,yoga leggings,yoga pants,yogapants","",""
"'1000000665914383'","flamingo-feathers-yoga-pants","Flamingo Feathers Yoga Pants","Yoga Pants","Other-Animal","93.99","93.99","112.99","XS/S/M/L/XL","DAKOfits","TRUE","","2nd skin,activewear,animal,animal skin,colorful,colorful vibrant,feather,feathers,pink,skin,sport,sports,white,yoga leggings,yoga pants,yogaleggings,yogapants,zen,zen yoga","",""
"'1000000665917931'","golden-ornamental-owl-yoga-pants","Golden Ornamental Owl Yoga Pants","Yoga Pants","Other-Animal","93.99","93.99","112.99","XS/S/M/L/XL","DAKOfits","TRUE","","active wear,activewear,black,black and gold,bright,colorful,colorful and vibrant,colorful vibrant,dance,dancewear,fake gold,fitness,gold,golden,gym,high waisted,leggings,owl,sport,sports,sports wear,sportswear,vibrant,yoga,yoga leggings,yoga pants,yoga wear,yogaleggings,yogapants,yogawear,zen,zen zen yoga,zen/yoga","",""
"'1000000665913681'","leopard-skin-yoga-pants","Leopard Skin Yoga Pants","Yoga Pants","Other-Animal","93.99","93.99","112.99","XS/S/M/L/XL","DAKOfits","TRUE","","2nd skin,activewear,animal,animal skin,animal themed,black,brown,colorful,colorful vibrant,dark brown,fur,leopard,light brown,skin,sport,sports,yoga leggings,yoga pants,yogapants","",""
"'1000000665913690'","mystic-unicorn-yoga-pants","Mystic Unicorn Yoga Pants","Yoga Pants","Other-Animal","93.99","93.99","112.99","XS/S/M/L/XL","DAKOfits","TRUE","","activewear,animal,black,blue,colorful,colorful vibrant,green,mystic,mystical,pink,sport,sports,unicorn,unicorns,vibrant,white,yoga,yoga leggings,yoga pants,yogapants,zen,zen yoga","",""
"'1000000665918941'","olive-green-leopard-skin-yoga-pants","Olive Green Leopard Skin Yoga Pants","Yoga Pants","Other-Animal","93.99","93.99","112.99","XS/S/M/L/XL","DAKOfits","TRUE","","active wear,activewear,animal,black,bright,brown,colorful,colorful and vibrant,colorful vibrant,crossfit,dance,dancewear,dark green,fitness,fitness leggings,green,gym,gym / workout,gymwear,high waisted,leggings sportswear,leopard skin,leopard spots,namaste,olive green,sport,sports,sports wear,sportswear,spots,vibrant,yoga,yoga leggings,yoga pants,yoga wear,yogawear,yogi,yogis,zen,zen yoga,zen zen yoga","",""
"'1000000665913698'","ornamental-peacock-yoga-pants","Ornamental Peacock Yoga Pants","Yoga Pants","Other-Animal","93.99","93.99","112.99","XS/S/M/L/XL","DAKOfits","TRUE","","active wear,activewear,animal,animal themed,bird,birds,black,blue,bright,bright blue,bright pink,bright purple,bright yellow,colorful,colorful and vibrant,colorful vibrant,crossfit,dance,dancewear,fitness,fitness leggings,gym,gym / workout,gymwear,leggings,leggings sportswear,meditation,namastay,namastay fit,namaste,ornament,ornament pattern,ornamental,peacock,pink,purple,sport,sports,sports wear,sportswear,vibrant,yellow,yoga,yoga leggings,yoga pants,yoga wear,yogaleggings,yogapants,yogawear,zen,zen yoga","",""
"'1000000665913680'","peace-and-love-yoga-pants","Peace and Love Yoga Pants","Yoga Pants","Other-Animal","93.99","93.99","112.99","XS/S/M/L/XL","DAKOfits","TRUE","","active wear,activewear,bird,birds,black,blue,bright,bright blue,bright green,bright orange,bright pink,bright purple,bright yellow,colorful,colorful and vibrant,colorful vibrant,crossfit,dance,dancewear,dark pink,edm,edm wear,festival,festival wear,fitness,fitness leggings,flower,flowers,green,gym,gym / workout,gymwear,hippie,hippy,hot pink,leggings,leggings sportswear,love,meditation,music,namastay,namastay fit,namaste,orange,peace,peace symbol,pink,purple,rainbow,rave,sport,sports,sports wear,sportswear,vibrant,white,yellow,yoga,yoga leggings,yoga pants,yoga wear,yogaleggings,yogapants,yogawear,zen,zen yoga","",""
"'1000000665913674'","peace-symbol-yoga-pants","Peace Symbol Yoga Pants","Yoga Pants","Other-Animal","93.99","93.99","112.99","XS/S/M/L/XL","DAKOfits","TRUE","","active wear,activewear,bird,birds,black,blue,bright,bright blue,bright green,bright orange,bright pink,bright purple,bright red,bright yellow,colorful,colorful and vibrant,colorful vibrant,crossfit,dance,dancewear,dark,dark blue,dark green,dark orange,dark pink,dark purple,dark red,dark yellow,dove,edm,edm wear,festival,festival wear,fitness,fitness leggings,green,gym,gym / workout,gymwear,hippie,hippy,hot pink,leggings,leggings sportswear,meditation,namastay,namastay fit,namaste,orange,peace,peace symbol,pink,purple,rainbow,rave,red,sport,sports,sports wear,sportswear,vibrant,white,yellow,yoga,yoga leggings,yoga pants,yoga wear,yogaleggings,yogapants,yogawear,zen,zen yoga","",""
"'1000000665914451'","rafiki-inspired-wise-baboon-yoga-pants","Rafiki Inspired Wise Baboon Yoga Pants","Yoga Pants","Other-Animal","93.99","93.99","112.99","XS/S/M/L/XL","DAKOfits","TRUE","","activewear,animal,colorful,colorful vibrant,green,pink,rafiki,sport,sports,white,yoga,yoga leggings,yoga pants,yogapants,zen,zen yoga","",""
"'1000000665913757'","snow-leopard-skin-yoga-pants","Snow Leopard Skin Yoga Pants","Yoga Pants","Other-Animal","93.99","93.99","112.99","XS/S/M/L/XL","DAKOfits","TRUE","","2nd skin,activewear,animal,animal skin,black,black and white,leopard,skin,snow,snow leopard,sport,sports,white,yoga,yoga leggings,yoga pants,yogapants,zen,zen yoga","",""
"'1000000665923220'","tropical-bird-yoga-pants","Tropical Bird Yoga Pants","Yoga Pants","Other-Animal","93.99","93.99","112.99","XS/S/M/L/XL","DAKOfits","TRUE","","bird,gbmr,dakofits yoga pants,tropical bird yoga pants,yoga pants for women","",""
"'1000000665914173'","anaconda-snake-skin-yoga-shorts","Anaconda Snake Skin Yoga Shorts","Yoga Shorts","Other-Animal","70.99","70.99","85.99","XS/S/M/L/XL","DAKOfits","TRUE","","2nd skin,active wear,activewear,anaconda,animal,animal skin,animal themed,animals,bright,brown,colorful,colorful and vibrant,colorful vibrant,crossfit,dance,dancewear,dark,dark brown,fitness,fitness leggings,gym,gym / workout,gymwear,light brown,reptile,scales,short,shorts,skin,snake,snakeskin,sport,sports,sports wear,sportswear,vibrant,yoga,yoga shorts,yoga wear,yogawear,zen,zen yoga","",""
"'1000000666153117'","art-nouveau-fairytale-yoga-shorts","Art Nouveau Fairytale Yoga Shorts","Yoga Shorts","Other-Animal","70.99","70.99","85.99","XS/S/M/L/XL","DAKOfits","TRUE","","","",""
"'1000000665914118'","colorful-elephant-yoga-shorts","Colorful Elephant Yoga Shorts","Yoga Shorts","Other-Animal","70.99","70.99","85.99","XS/S/M/L/XL","DAKOfits","TRUE","","active wear,activewear,animal,animal themed,animals,blue,bright,bright blue,bright green,bright pink,bright purple,bright yellow,colorful,colorful and vibrant,colorful vibrant,dance,dancewear,elephant,fitness,fitness leggings,green,gym,gym / workout,gymwear,meditation,ornamental,peace,pink,purple,short,shorts,sport,sports,sports wear,sportswear,strength,vibrant,yelllow,yoga,yoga shorts,yoga wear,yogawear,zen,zen yoga","",""
"'1000000665918673'","colorful-zebra-striped-yoga-shorts","Colorful Zebra Striped Yoga Shorts","Yoga Shorts","Other-Animal","70.99","70.99","85.99","XS/S/M/L/XL","DAKOfits","TRUE","","active wear,activewear,animal,black,blue,bright,bright blue,bright green,bright orange,bright pink,bright purple,bright red,bright yellow,colorful,colorful and vibrant,colorful vibrant,crossfit,dance,dancewear,fitness,fitness leggings,green,gym,gym / workout,gymwear,high waisted,leggings sportswear,namaste,orange,pink,purple,rainbow,red,short,shorts,sport,sports,sports shorts,sports wear,sportswear,vibrant,yellow,yoga,yoga shorts,yoga wear,yogawear,yogi,yogis,zebra,zebra print,zen,zen zen yoga,zen/yoga","",""
"'1000000666337310'","crow-murmuration-moonlit-yoga-shorts","Crow Murmuration Moonlit Yoga Shorts","Yoga Shorts","Other-Animal","70.99","70.99","85.99","XS/S/M/L/XL","DAKOfits","TRUE","","activewear,all-over print,bird print,black,charcoal,crow yoga shorts,fitness apparel,dakofits,gym shorts,high-waisted shorts,leggings,moonlit,murmuration,running shorts,silver,white,women's activewear,workout shorts,yoga pants,yoga shorts","",""
"'1000000666153299'","dragon-hills-fantasy-yoga-shorts","Dragon Hills Fantasy Yoga Shorts","Yoga Shorts","Other-Animal","70.99","70.99","85.99","XS/S/M/L/XL","DAKOfits","TRUE","","abstract,activewear,all-over print,amber,dragon hills,emerald green,fantasy,dakofits,gym shorts,high waisted shorts,premium activewear,running shorts,sports shorts,teal,womens activewear,womens yoga shorts,workout shorts,yoga shorts","",""
"'1000000666153703'","dragon-mountain-hills-yoga-shorts","Dragon Mountain Hills Yoga Shorts","Yoga Shorts","Other-Animal","70.99","70.99","85.99","XS/S/M/L/XL","DAKOfits","TRUE","","","",""
"'1000000666153111'","fairy-tale-wilderness-yoga-shorts","Fairy Tale Wilderness Yoga Shorts","Yoga Shorts","Other-Animal","70.99","70.99","85.99","XS/S/M/L/XL","DAKOfits","TRUE","","activewear,all-over print,athletic shorts,australia,fairy tale,fitness,fitness apparel,dakofits,gym shorts,high waisted,running shorts,training,wilderness,women's activewear,women's yoga shorts,workout shorts,yoga,yoga apparel,yoga shorts","",""
"'1000000665917936'","golden-ornamental-owl-yoga-shorts","Golden Ornamental Owl Yoga Shorts","Yoga Shorts","Other-Animal","70.99","70.99","85.99","XS/S/M/L/XL","DAKOfits","TRUE","","active wear,activewear,black,black and gold,bright,colorful,colorful and vibrant,colorful vibrant,dance,dancewear,fake gold,fitness,gold,gym,high waisted,owl,shorts,sport,sports,sports shorts,sports wear,sportswear,vibrant,yoga,yoga pants,yoga shorts,yoga wear,yogawear,zen,zen zen yoga,zen/yoga","",""
"'1000000666153716'","kawaii-rainbow-unicorn-yoga-shorts","Kawaii Rainbow Unicorn Yoga Shorts","Yoga Shorts","Other-Animal","70.99","70.99","85.99","XS/S/M/L/XL","DAKOfits","TRUE","","activewear,all over print,cute,fitness apparel,dakofits,gym shorts,kawaii,kawaii yoga shorts,leggings,printed yoga shorts,rainbow,unicorn,unicorn yoga shorts,women's activewear,women's yoga shorts,workout shorts,yoga pants,yoga shorts","",""
"'1000000666153227'","kay-nielsen-fairytale-yoga-shorts","Kay Nielsen Fairytale Yoga Shorts","Yoga Shorts","Other-Animal","70.99","70.99","85.99","XS/S/M/L/XL","DAKOfits","TRUE","","abstract print,activewear,all-over print,fairytale,fairytale yoga shorts,dakofits,gym shorts,high waisted shorts,kay nielsen,printed shorts,running shorts,training shorts,women's activewear,women's yoga shorts,workout shorts,yoga apparel,yoga shorts","",""
"'1000000665918974'","olive-green-leopard-skin-yoga-shorts","Olive Green Leopard Skin Yoga Shorts","Yoga Shorts","Other-Animal","70.99","70.99","85.99","XS/S/M/L/XL","DAKOfits","TRUE","","active wear,activewear,animal,animal print,animal skin,animal themed,black,bright,bright green,colorful,colorful and vibrant,colorful vibrant,crossfit,dance,dancewear,dark green,fitness,green,gym,gym / workout,gymwear,high waisted,leopard,leopard print,leopard skin,leopard spots,meditation,namaste,olive green,short,shorts,sport,sports,sports shorts,sports wear,sportswear,vibrant,yoga,yoga wear,yogawear,yogi,yogis,zen,zen yoga,zen zen yoga","",""
"'1000000665918016'","ornamental-peacock-yoga-shorts","Ornamental Peacock Yoga Shorts","Yoga Shorts","Other-Animal","70.99","70.99","85.99","XS/S/M/L/XL","DAKOfits","TRUE","","active wear,activewear,animal,bird,birds,black,blue,bright,bright pink,bright purple,colorful,colorful and vibrant,colorful vibrant,crossfit,dance,dancewear,dark purple,deep purple,fitness,fitness leggings,gym,gym / workout,gymwear,high waisted,leggings,leggings sportswear,light blue,light purple,meditation,namaste,peacock,pink,pink and purple,purple,purple and black,short,shorts,sport,sports,sports shorts,sports wear,sportswear,vibrant,yellow,yoga,yoga leggings,yoga pants,yoga shorts,yoga wear,yogawear,zen zen yoga,zen/yoga","",""
"'1000000665914096'","peace-and-love-yoga-shorts","Peace and Love Yoga Shorts","Yoga Shorts","Other-Animal","70.99","70.99","85.99","XS/S/M/L/XL","DAKOfits","TRUE","","active wear,activewear,baby blue,baby pink,bird,birds,black,blue,bright,bright blue,bright green,bright orange,bright pink,bright yellow,colorful,colorful and vibrant,colorful vibrant,crossfit,dance,dance festival,dance party,dancewear,edm,edm wear,festival,festival wear,fitness,fitness leggings,green,happy,heart,hearts,love,orange,peace,pink,purple,rainbow,rave,rave wear,ravewear,red,retro,short,shorts,sport,sports,sports wear,sportswear,vibrant,white,yin yang,yoga shorts,yoga wear,yogawear,zen,zen/yoga","",""
"'1000000665914122'","peace-symbol-yoga-shorts","Peace Symbol Yoga Shorts","Yoga Shorts","Other-Animal","70.99","70.99","85.99","XS/S/M/L/XL","DAKOfits","TRUE","","active wear,activewear,bird,birds,black,black & white,blue,bright,bright blue,bright green,bright orange,bright pink,bright purple,bright red,bright yellow,colorful,colorful and vibrant,colorful vibrant,crossfit,dance,dance festival,dance party,danceparty,dancewear,dark,edm,edm wear,festival,festival wear,fitness,fitness leggings,green,gym,gym / workout,gymwear,happy,love,orange,peace,peace symbol,pink,purple,rainbow,red,short,shorts,sport,sports,sports wear,sportswear,symbol,vibrant,white,yellow,yoga,yoga shorts,yoga wear,yogawear,zen,zen yoga","",""
"'1000000666153545'","psychedelic-fairy-ring-yoga-shorts","Psychedelic Fairy Ring Yoga Shorts","Yoga Shorts","Other-Animal","70.99","70.99","85.99","XS/S/M/L/XL","DAKOfits","TRUE","","","",""
"'1000000666153123'","red-snake-bird-divination-yoga-shorts","Red Snake Bird Divination Yoga Shorts","Yoga Shorts","Other-Animal","70.99","70.99","85.99","XS/S/M/L/XL","DAKOfits","TRUE","","","",""
"'1000000666153076'","striped-vintage-tiger-yoga-shorts","Striped Vintage Tiger Yoga Shorts","Yoga Shorts","Other-Animal","70.99","70.99","85.99","XS/S/M/L/XL","DAKOfits","TRUE","","","",""
"'1000000666153689'","tiger-bengal-cora-yoga-shorts","Tiger Bengal Cora Yoga Shorts","Yoga Shorts","Other-Animal","70.99","70.99","85.99","XS/S/M/L/XL","DAKOfits","TRUE","","activewear,all-over print,amber,animal print,bengal print,fitness apparel,dakofits,gym,high waisted shorts,leggings,orange,running shorts,tiger bengal,tiger print,women's activewear,women's yoga shorts,workout shorts,yoga,yoga shorts","",""
"'1000000666153834'","vibrant-arctic-friends-yoga-shorts","Vibrant Arctic Friends Yoga Shorts","Yoga Shorts","Other-Animal","70.99","70.99","85.99","XS/S/M/L/XL","DAKOfits","TRUE","","activewear,all-over print,animal print,animals,arctic animals,cute print,fitness apparel,fox,dakofits,gym shorts,narwhal,penguin,polar bear,seal,snowy owl,training shorts,walrus,women's activewear,yoga pants,yoga shorts","",""
"'1000000666337398'","vibrant-dragon-fantasy-yoga-shorts","Vibrant Dragon Fantasy Yoga Shorts","Yoga Shorts","Other-Animal","70.99","70.99","85.99","XS/S/M/L/XL","DAKOfits","TRUE","","activewear,all-over print,australia,colourful,dragon print,dragon yoga shorts,fantasy,fitness apparel,dakofits,gym shorts,leggings,printed yoga shorts,running shorts,vibrant,women's activewear,workout gear,yoga pants,yoga shorts","",""
"'1000000666153615'","vibrant-farm-animals-yoga-shorts","Vibrant Farm Animals Yoga Shorts","Yoga Shorts","Other-Animal","70.99","70.99","85.99","XS/S/M/L/XL","DAKOfits","TRUE","","activewear,all over print,animal print,animals,cartoon,colorful,cute,farm animals,dakofits,premium activewear,printed yoga shorts,running shorts,shorts,vibrant,women's activewear,women's yoga shorts,workout shorts,yoga,yoga shorts","",""
"'1000000666153611'","vibrant-jungle-safari-yoga-shorts","Vibrant Jungle Safari Yoga Shorts","Yoga Shorts","Other-Animal","70.99","70.99","85.99","XS/S/M/L/XL","DAKOfits","TRUE","","activewear,all-over print,animal print,animals,australia,colorful shorts,fitness apparel,dakofits,gym shorts,high waisted shorts,jungle print,jungle safari,printed yoga shorts,running shorts,safari print,summer shorts,women's activewear,workout shorts,yoga apparel,yoga shorts","",""
"'1000000666153513'","vibrant-koala-and-friends-yoga-shorts","Vibrant Koala and Friends Yoga Shorts","Yoga Shorts","Other-Animal","70.99","70.99","85.99","XS/S/M/L/XL","DAKOfits","TRUE","","activewear,all over print,animal print,animals,australia,australian animals,cute,dakofits,gym shorts,koala,koala print,running shorts,training shorts,unique,vibrant,women's activewear,yoga,yoga shorts","",""
"'1000000666337396'","vibrant-owl-night-yoga-shorts","Vibrant Owl Night Yoga Shorts","Yoga Shorts","Other-Animal","70.99","70.99","85.99","XS/S/M/L/XL","DAKOfits","TRUE","","activewear shorts,all over print,animal print,fitness shorts,dakofits,gym shorts,high waisted shorts,night yoga shorts,owl print,owl yoga shorts,printed yoga shorts,vibrant yoga shorts,women's activewear,womens shorts,workout shorts,yoga apparel,yoga clothes,yoga shorts","",""
"'1000000666153624'","vibrant-panda-party-yoga-shorts","Vibrant Panda Party Yoga Shorts","Yoga Shorts","Other-Animal","70.99","70.99","85.99","XS/S/M/L/XL","DAKOfits","TRUE","","activewear,all over print,all-over print yoga shorts,animal print,animals,exercise shorts,fitness apparel,dakofits,leggings,panda print,panda yoga shorts,party,printed yoga shorts,shorts,vibrant,vibrant yoga shorts,women's activewear,yoga pants,yoga shorts","",""
"'1000000666337144'","vibrant-sloth-chill-yoga-shorts","Vibrant Sloth Chill Yoga Shorts","Yoga Shorts","Other-Animal","70.99","70.99","85.99","XS/S/M/L/XL","DAKOfits","TRUE","","activewear,all-over print,animal print,animals,cute,exercise shorts,dakofits,gym shorts,kawaii,leggings,loungewear,printed yoga shorts,running shorts,sloth,sloths,women's activewear,workout shorts,yoga pants,yoga shorts","",""
"'1000000666337358'","vibrant-space-animals-yoga-shorts","Vibrant Space Animals Yoga Shorts","Yoga Shorts","Other-Animal","70.99","70.99","85.99","XS/S/M/L/XL","DAKOfits","TRUE","","activewear,all-over print,animal print,animals,cartoon,cosmic,dakofits,leggings,running shorts,shorts,space,space print,vibrant,women's activewear,workout shorts,yoga,yoga shorts","",""
"'1000000666153514'","vibrant-tropical-birds-yoga-shorts","Vibrant Tropical Birds Yoga Shorts","Yoga Shorts","Other-Animal","70.99","70.99","85.99","XS/S/M/L/XL","DAKOfits","TRUE","","activewear,all-over print,animals,bird print,bird print yoga shorts,flamingos,dakofits,gym shorts,macaws,parrots,running shorts,tropical print,tropical yoga shorts,vibrant yoga shorts,women's activewear,women's yoga shorts,workout shorts,yoga leggings,yoga pants,yoga shorts","",""
